"restaurant_alias","restaurant_categories_0_alias","restaurant_categories_0_title","restaurant_categories_1_alias","restaurant_categories_1_title","restaurant_categories_2_alias","restaurant_categories_2_title","restaurant_coordinates_latitude","restaurant_coordinates_longitude","restaurant_display_phone","restaurant_distance","restaurant_id","restaurant_image_url","restaurant_is_closed","restaurant_location_address1","restaurant_location_address2","restaurant_location_address3","restaurant_location_city","restaurant_location_country","restaurant_location_display_address_0","restaurant_location_display_address_1","restaurant_location_display_address_2","restaurant_location_display_address_3","restaurant_location_state","restaurant_location_zip_code","restaurant_name","restaurant_phone","restaurant_price","restaurant_rating","restaurant_review_count","restaurant_transactions_0","restaurant_transactions_1","restaurant_transactions_2","restaurant_url"
"risotteria-melotti-nyc-new-york-3","italian","Italian","gluten_free","Gluten-Free","breakfast_brunch","Breakfast & Brunch","40.7266733639","-73.9880919456","(646) 755-8939","3816.1759875","RXCCofQw1EjTcSN0ZeXfRA","https://s3-media2.fl.yelpcdn.com/bphoto/1AKt1ysF-kqq_KBzXqK5hg/o.jpg","False","309 E 5th St","","","New York","US","309 E 5th St","New York, NY 10003","","","NY","10003","Risotteria Melotti NYC","+16467558939","$$","4.5","264","delivery","pickup","","https://www.yelp.com/biz/risotteria-melotti-nyc-new-york-3?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"triad-theatre-new-york","theater","Performing Arts","musicvenues","Music Venues","","","40.7780303955","-73.9809875488","(212) 362-2590","1991.6341983","qSfTm2GFFFKaEAAwutomKw","https://s3-media3.fl.yelpcdn.com/bphoto/LICGG4v0FluEQ7z53EMMGA/o.jpg","False","158 W 72nd St","","","New York","US","158 W 72nd St","New York, NY 10023","","","NY","10023","Triad Theatre","+12123622590","$$","3.5","75","","","","https://www.yelp.com/biz/triad-theatre-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"astoria-craft-astoria","bars","Bars","tradamerican","American (Traditional)","pizza","Pizza","40.77332","-73.92715","(718) 278-4300","4564.49748663","qey4HXKGJTlhAcN5ZbEdZQ","https://s3-media1.fl.yelpcdn.com/bphoto/BBDbjvpjCBig_4mmMRXBag/o.jpg","False","1801 26th Rd","None","None","Astoria","US","1801 26th Rd","Astoria, NY 11102","","","NY","11102","Astoria Craft","+17182784300","$$","4.5","137","delivery","pickup","","https://www.yelp.com/biz/astoria-craft-astoria?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"jungsik-new-york","korean","Korean","","","","","40.7185910159","-74.0088844299","(212) 219-0900","5289.1117756","fVsH6QIJPzXpVbgmeiolsA","https://s3-media1.fl.yelpcdn.com/bphoto/QJu5z4a6gWqNZlPUoWxRqg/o.jpg","False","2 Harrison St","","","New York","US","2 Harrison St","New York, NY 10013","","","NY","10013","Jungsik","+12122190900","$$$$","4.5","505","","","","https://www.yelp.com/biz/jungsik-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"schmackarys-new-york","desserts","Desserts","bakeries","Bakeries","coffee","Coffee & Tea","40.7601538839","-73.9909442573","(646) 801-9866","1048.10105617","jz_FnuRpCNzfwwHHQ6Nbeg","https://s3-media1.fl.yelpcdn.com/bphoto/pu2K85O3OC9lIfv1GUSq4w/o.jpg","False","362 W 45th St","","","New York","US","362 W 45th St","New York, NY 10036","","","NY","10036","Schmackary's","+16468019866","$","4.0","1722","delivery","pickup","","https://www.yelp.com/biz/schmackarys-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"giorgione-new-york","italian","Italian","wine_bars","Wine Bars","desserts","Desserts","40.72615","-74.008445","(212) 352-2269","4552.17378303","22RnbE0EAPsv50XzJhtnyg","https://s3-media1.fl.yelpcdn.com/bphoto/iB7t-VIYG-teBGUsNoAzSQ/o.jpg","False","307 Spring St","","","New York","US","307 Spring St","New York, NY 10013","","","NY","10013","Giorgione","+12123522269","$$$","3.5","139","delivery","pickup","","https://www.yelp.com/biz/giorgione-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"las-catrinas-mexican-bar-and-eatery-astoria","mexican","Mexican","cocktailbars","Cocktail Bars","","","40.7614214683","-73.9246649456","(917) 745-0969","4536.19639657","6AJwsgXr7YwsqneGVAdgzw","https://s3-media2.fl.yelpcdn.com/bphoto/TOsNu1On4iE1LihRqd7SSg/o.jpg","False","32-02 Broadway","","None","Astoria","US","32-02 Broadway","Astoria, NY 11106","","","NY","11106","Las Catrinas Mexican Bar & Eatery","+19177450969","$$","4.0","206","delivery","pickup","","https://www.yelp.com/biz/las-catrinas-mexican-bar-and-eatery-astoria?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"madison-square-express-food-cart-new-york","foodstands","Food Stands","halal","Halal","hotdog","Hot Dogs","40.7526707","-73.9949922","","1617.92582685","UFMPTphuJsEGr8uureF-WQ","","False","326 W 34th St","","","New York","US","326 W 34th St","New York, NY 10036","","","NY","10036","Madison Square Express Food Cart","","","4.5","2","","","","https://www.yelp.com/biz/madison-square-express-food-cart-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"da-nico-ristorante-new-york","italian","Italian","","","","","40.71963","-73.99691","(212) 343-1212","4770.98707547","iEUXrUUqGfUhpgYYSr5Zig","https://s3-media2.fl.yelpcdn.com/bphoto/9UFeLgQY1EUnJWPks04RfA/o.jpg","False","164 Mulberry St","","","New York","US","164 Mulberry St","New York, NY 10013","","","NY","10013","Da Nico Ristorante","+12123431212","$$","3.5","615","pickup","delivery","","https://www.yelp.com/biz/da-nico-ristorante-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"wabar-kitchen-new-york-4","korean","Korean","newamerican","American (New)","gastropubs","Gastropubs","40.7475813","-73.9870976","(212) 967-2228","1580.46051584","Lw3JXLqb-OqwpxoXEi7DJw","https://s3-media3.fl.yelpcdn.com/bphoto/A-RJFxr6y6f2pFHI_m5AhQ/o.jpg","False","28 W 32nd St","Fl 2","","New York","US","28 W 32nd St","Fl 2","New York, NY 10001","","NY","10001","WABar Kitchen","+12129672228","$$","3.5","154","","","","https://www.yelp.com/biz/wabar-kitchen-new-york-4?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"pizzarte-new-york","pizza","Pizza","italian","Italian","gluten_free","Gluten-Free","40.7629335072","-73.9776668698","(212) 247-3936","310.337679698","xsQTIeq-WLkp4ParkTQpMQ","https://s3-media3.fl.yelpcdn.com/bphoto/KG9Kbt1xrxsl_xm4qQrngQ/o.jpg","False","69 W 55th St","","","New York","US","69 W 55th St","New York, NY 10019","","","NY","10019","Pizzarte","+12122473936","$$","4.0","927","pickup","delivery","","https://www.yelp.com/biz/pizzarte-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"pizza-park-new-york","pizza","Pizza","","","","","40.7643807186","-73.9587056637","(212) 879-6444","1730.2997451","ojL777xhCtDrOrH1ThIBgg","https://s3-media1.fl.yelpcdn.com/bphoto/Y5AYU8AWIUNYuDy0NqGSyg/o.jpg","False","1233 1st Ave","","","New York","US","1233 1st Ave","New York, NY 10021","","","NY","10021","Pizza Park","+12128796444","$","3.5","273","pickup","delivery","","https://www.yelp.com/biz/pizza-park-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"debasaki-flushing","korean","Korean","chicken_wings","Chicken Wings","","","40.7648439008","-73.8317298889","(718) 886-6878","12371.927606","e9ULIINDTBIpHixZbNGQEg","https://s3-media2.fl.yelpcdn.com/bphoto/hf2WMTC8aaH0iqMcn649fQ/o.jpg","False","33-67 Farrington St","","","Flushing","US","33-67 Farrington St","Flushing, NY 11354","","","NY","11354","Debasaki","+17188866878","$$","4.0","437","","","","https://www.yelp.com/biz/debasaki-flushing?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"lets-meat-new-york","korean","Korean","bbq","Barbeque","buffets","Buffets","40.746774","-73.985524","(212) 889-0089","1607.39635356","t_UObgQX6M_ZRn3tk2cXYQ","https://s3-media4.fl.yelpcdn.com/bphoto/RLJQmY7z83ZK4UIqH71zaA/o.jpg","False","307 5th Ave","None","","New York","US","307 5th Ave","New York, NY 10016","","","NY","10016","Let's Meat","+12128890089","$$$","4.0","299","restaurant_reservation","delivery","pickup","https://www.yelp.com/biz/lets-meat-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"salumeria-rosi-new-york-4","italian","Italian","meats","Meat Shops","","","40.77932","-73.9809","(212) 877-4800","2139.0612935","C3E8CVVwzKtOv_sRR1WuRQ","https://s3-media1.fl.yelpcdn.com/bphoto/hgDyhGjXDMpZBSyic1gtzg/o.jpg","False","283 Amsterdam Ave","","","New York","US","283 Amsterdam Ave","New York, NY 10023","","","NY","10023","Salumeria Rosi","+12128774800","$$$","4.0","429","pickup","delivery","","https://www.yelp.com/biz/salumeria-rosi-new-york-4?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"pepe-rosso-social-new-york-2","italian","Italian","","","","","40.72007","-73.99618","(212) 219-0019","4709.76006016","04exhf1PZ79_Km9vHAzvfA","https://s3-media3.fl.yelpcdn.com/bphoto/ynJLjnNLQQPhYrDcwEe0yg/o.jpg","False","173 Mott St","None","","New York","US","173 Mott St","New York, NY 10013","","","NY","10013","Pepe Rosso Social","+12122190019","$$","4.0","718","pickup","restaurant_reservation","","https://www.yelp.com/biz/pepe-rosso-social-new-york-2?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"moca-bar-and-lounge-new-york","tradamerican","American (Traditional)","lounges","Lounges","comfortfood","Comfort Food","40.8062934875","-73.9534912109","(212) 665-8081","5539.49846193","IfLTw-yFMpuiqAdYRxLv8Q","https://s3-media1.fl.yelpcdn.com/bphoto/Bn-aS3MWhQqWRAn0jwNpTg/o.jpg","False","2210 8th Ave","","","New York","US","2210 8th Ave","New York, NY 10026","","","NY","10026","Moca Bar and Lounge","+12126658081","$$","3.0","156","pickup","delivery","","https://www.yelp.com/biz/moca-bar-and-lounge-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"social-59-eatery-and-lounge-west-new-york-2","latin","Latin American","lounges","Lounges","tapasmallplates","Tapas/Small Plates","40.7886000067","-74.0171335638","(201) 751-5999","4532.67345069","yBNQrU_IaAPeGa5cLGVLjw","https://s3-media1.fl.yelpcdn.com/bphoto/nIfdkpsfgLwyCpmlUNZIDg/o.jpg","False","512 59th St","","","West New York","US","512 59th St","West New York, NJ 07093","","","NJ","07093","Social 59 Eatery & Lounge","+12017515999","$$","4.0","90","delivery","","","https://www.yelp.com/biz/social-59-eatery-and-lounge-west-new-york-2?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"morso-new-york","cafes","Cafes","italian","Italian","","","40.759032","-73.960801","(212) 759-2706","1496.52246587","EZNw56hywTm1PJNYOMbfHQ","https://s3-media4.fl.yelpcdn.com/bphoto/smS4QtBMNK415JaIIoMLuw/o.jpg","False","420 E 59th St","","","New York","US","420 E 59th St","New York, NY 10022","","","NY","10022","Morso","+12127592706","$$$","3.5","112","pickup","delivery","","https://www.yelp.com/biz/morso-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"milkflower-astoria","pizza","Pizza","","","","","40.7628961","-73.9207081","(718) 204-1300","4876.53962867","1OZPOWZwJr-hpvMt6TD4ug","https://s3-media3.fl.yelpcdn.com/bphoto/SQG1kIYmNDRRoP35Xo6jPw/o.jpg","False","3412 31st Ave","","","Astoria","US","3412 31st Ave","Astoria, NY 11106","","","NY","11106","Milkflower","+17182041300","$$","4.5","538","","","","https://www.yelp.com/biz/milkflower-astoria?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"pescatore-new-york-2","italian","Italian","seafood","Seafood","wine_bars","Wine Bars","40.75538","-73.96852","(212) 752-7151","998.361672536","W9wDa_EB0h2p5JG6P6lyZw","https://s3-media3.fl.yelpcdn.com/bphoto/gKK28kjeI-Urf7b_lPLDGA/o.jpg","False","955 2nd Ave","","","New York","US","955 2nd Ave","New York, NY 10022","","","NY","10022","Pescatore","+12127527151","$$","3.5","330","pickup","delivery","","https://www.yelp.com/biz/pescatore-new-york-2?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"karaoke-st-marks-new-york","karaoke","Karaoke","lounges","Lounges","","","40.729092","-73.989571","(212) 228-6250","3584.32167715","ztfnoTmNeQ6btASaEQKdGA","https://s3-media4.fl.yelpcdn.com/bphoto/AbKu2yfI4n9YoBSDn5_GWw/o.jpg","False","6 St Marks Pl","None","","New York","US","6 St Marks Pl","New York, NY 10003","","","NY","10003","Karaoke St.Marks","+12122286250","$$","2.5","97","","","","https://www.yelp.com/biz/karaoke-st-marks-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"ginger-and-lemongrass-new-york-2","vietnamese","Vietnamese","thai","Thai","asianfusion","Asian Fusion","40.71912","-73.98567","(646) 876-1237","4609.32936689","McU7XI3HoWFELTDaGc1SEw","https://s3-media3.fl.yelpcdn.com/bphoto/h9VoudXItmNTtX-a3k5oMA/o.jpg","False","153 Rivington St","None","","New York","US","153 Rivington St","New York, NY 10002","","","NY","10002","Ginger and Lemongrass","+16468761237","$$","4.5","211","pickup","delivery","","https://www.yelp.com/biz/ginger-and-lemongrass-new-york-2?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"arte-restaurant-new-york-2","italian","Italian","","","","","40.7325057983","-73.9945526123","(212) 473-0077","3364.88651224","ycsULlWDvuj-jop3VESy4Q","https://s3-media2.fl.yelpcdn.com/bphoto/y3G_Dult5SMFMetE1p7b-g/o.jpg","False","21 E 9th St","","","New York","US","21 E 9th St","New York, NY 10003","","","NY","10003","Arte Restaurant","+12124730077","$$$","3.5","86","pickup","delivery","","https://www.yelp.com/biz/arte-restaurant-new-york-2?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"wood-and-ales-new-york-2","bars","Bars","burgers","Burgers","chicken_wings","Chicken Wings","40.73917","-74.00151","(212) 206-0430","3049.94719005","SlEhzztM5V0URTwrlm8Zfg","https://s3-media2.fl.yelpcdn.com/bphoto/Jx9RIXi-7hvssvrG4L4aUA/o.jpg","False","234 W 14th St","","","New York","US","234 W 14th St","New York, NY 10011","","","NY","10011","Wood and Ales","+12122060430","$","4.0","130","","","","https://www.yelp.com/biz/wood-and-ales-new-york-2?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"saraghina-brooklyn","pizza","Pizza","breakfast_brunch","Breakfast & Brunch","bakeries","Bakeries","40.6835063","-73.9352006","(718) 574-0010","9277.35076286","fU22eRTnKLT2C-OFJ6eUGQ","https://s3-media1.fl.yelpcdn.com/bphoto/91gieiePPSh6OuQJvrVirg/o.jpg","False","435 Halsey St","","","Brooklyn","US","435 Halsey St","Brooklyn, NY 11233","","","NY","11233","Saraghina","+17185740010","$$","4.0","770","","","","https://www.yelp.com/biz/saraghina-brooklyn?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"pelicana-chicken-palisades-park","chicken_wings","Chicken Wings","korean","Korean","","","40.841249","-73.98822","(201) 944-7942","9047.63516424","Zllq4CaBBAhbGFIadEXxrA","https://s3-media4.fl.yelpcdn.com/bphoto/zHwv225EyDn1q27ya9gdbQ/o.jpg","False","417 E Brinkerhoff Ave","None","","Palisades Park","US","417 E Brinkerhoff Ave","Palisades Park, NJ 07650","","","NJ","07650","Pelicana Chicken","+12019447942","$$","4.5","360","pickup","delivery","","https://www.yelp.com/biz/pelicana-chicken-palisades-park?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"le-fanfare-brooklyn-4","italian","Italian","wine_bars","Wine Bars","cocktailbars","Cocktail Bars","40.736202","-73.955558","(347) 987-4244","3297.71951861","t-Pm38_XhMnGfOYgkhaNRA","https://s3-media2.fl.yelpcdn.com/bphoto/HH31aobEpQnFNGhESvouBg/o.jpg","False","1103 Manhattan Ave","","","Brooklyn","US","1103 Manhattan Ave","Brooklyn, NY 11222","","","NY","11222","Le Fanfare","+13479874244","$$","4.0","137","pickup","delivery","","https://www.yelp.com/biz/le-fanfare-brooklyn-4?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"dive-106-new-york-4","burgers","Burgers","beerbar","Beer Bar","","","40.80078","-73.96587","(917) 965-2840","4635.30609129","aT6VpKPvHIoIbLNdT4bj8g","https://s3-media1.fl.yelpcdn.com/bphoto/6MQuLS4PLU1YdzkgbyzHAQ/o.jpg","False","938 Amsterdam Ave","None","","New York","US","938 Amsterdam Ave","New York, NY 10025","","","NY","10025","Dive 106","+19179652840","","4.5","22","","","","https://www.yelp.com/biz/dive-106-new-york-4?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"fishbowl-new-york","lounges","Lounges","arcades","Arcades","","","40.7645","-73.9819","(646) 756-2077","548.686203503","Y-7QlKbQe4wDoOn0fKKdyQ","https://s3-media2.fl.yelpcdn.com/bphoto/I43i3N9sLzB8qGDq8y8sMQ/o.jpg","False","210 West 55th St","","Dream Midtown","New York","US","210 West 55th St","Dream Midtown","New York, NY 10019","","NY","10019","Fishbowl","+16467562077","$$$","3.0","44","","","","https://www.yelp.com/biz/fishbowl-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"blockheads-new-york-12","mexican","Mexican","vegan","Vegan","vegetarian","Vegetarian","40.7551","-73.96802","(212) 750-2020","1050.06989837","t86q8MbsrW8pB8bmfwPWTw","https://s3-media1.fl.yelpcdn.com/bphoto/GM9fUOoktk0vkDZuWMGbXA/o.jpg","False","954 2nd Ave","","","New York","US","954 2nd Ave","New York, NY 10022","","","NY","10022","Blockheads","+12127502020","$$","3.0","405","pickup","delivery","","https://www.yelp.com/biz/blockheads-new-york-12?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"churrascaria-plataforma-new-york-3","brazilian","Brazilian","steak","Steakhouses","","","40.76202","-73.98765","(212) 245-0505","797.771037968","VnjcxOUuZAeJMiDIU-7hUQ","https://s3-media4.fl.yelpcdn.com/bphoto/lOLa7C2K-bf8rmeXQh2SAA/o.jpg","False","316 W 49th St","","","New York","US","316 W 49th St","New York, NY 10019","","","NY","10019","Churrascaria Plataforma","+12122450505","$$$$","4.0","1246","","","","https://www.yelp.com/biz/churrascaria-plataforma-new-york-3?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"king-new-york-3","modern_european","Modern European","italian","Italian","french","French","40.7275","-74.00346","(917) 825-1618","4195.35971085","HJg9TbpyWvb6-AFPdb7NCA","https://s3-media2.fl.yelpcdn.com/bphoto/DoXJ6Ze_6wbtVk98tb9nmA/o.jpg","False","18 King St","None","","New York","US","18 King St","New York, NY 10014","","","NY","10014","King","+19178251618","$$$","4.0","121","","","","https://www.yelp.com/biz/king-new-york-3?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"paolas-restaurant-new-york","italian","Italian","","","","","40.784654658","-73.9558692276","(212) 794-1890","3319.19514259","dWc0ijADaD6ZdclJ5LqQdg","https://s3-media2.fl.yelpcdn.com/bphoto/dzvaaVlw0XgNB-xK9naoVQ/o.jpg","False","1295 Madison Ave","","","New York","US","1295 Madison Ave","New York, NY 10128","","","NY","10128","Paola's Restaurant","+12127941890","$$$","3.5","146","","","","https://www.yelp.com/biz/paolas-restaurant-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
"sottocasa-pizzeria-harlem-new-york","pizza","Pizza","italian","Italian","","","40.8055499","-73.94746","(646) 928-4870","5677.80220581","NPnWsPxOpG91GHx74S27Uw","https://s3-media1.fl.yelpcdn.com/bphoto/jttl7IBXFvGGibACqgNOSw/o.jpg","False","227 Lenox Ave","","","New York","US","227 Lenox Ave","New York, NY 10027","","","NY","10027","Sottocasa Pizzeria - Harlem","+16469284870","$$","4.5","191","","","","https://www.yelp.com/biz/sottocasa-pizzeria-harlem-new-york?adjust_creative=bGKek0APxR3pVmIijdf_Gw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bGKek0APxR3pVmIijdf_Gw"
